bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,3,0,0,,186,11729,daa,dang1274,{},12.1517,language,18.385,,Dangaleat,"('Central Dangaleat [cent2187]':1,'East Dangaleat [east2637]':1,'West Dangaléat [west2704]':1)'Dangaleat [dang1274][daa]-l-':1",14560,vulnerable
False,0,0,0,,150,4049,dsl,dani1246,{},55.8257,language,12.3187,,Danish Sign Language,'Danish Sign Language [dani1246][dsl]-l-':1,6050,definitely endangered
False,0,0,0,,179,6125,dan,dani1285,{},54.8655,language,9.36284,,Danish,'Danish [dani1285][dan]-l-':1,8637,safe
False,29,0,0,,383,10044,daf,dann1241,{},7.22812,language,-8.24535,,Dan,"('Kla-Dan [klad1234][lda]':1,(('Bia Dan [biad1234]':1,'Blong Dan [blon1234]':1,'Gaan Dan [gaan1244]':1,'Gama Dan [gama1259]':1,'Gbapen [gbap1234]':1,'Gblee Dan [gble1234]':1,'Gwaan Dan [gwaa1240]':1,'Gweetaawu [gwee1242]':1,'Kaa Dan [kaad1239]':1,'Saan Dan [saan1247]':1,'Sleng Dan [slen1234]':1,'Tee Dan [teed1234]':1,'Yii Dan [yiid1234]':1,'Yoon Dan [yoon1234]':1)'Eastern Dan [east2794]':1,('Blowo [blow1238]':1,'Dhoo Dan [dhoo1234]':1,'Ka Dan [kada1293]':1,'Loo Dan [lood1234]':1,'Lower Gio [lowe1406]':1,'River Cess Gio [rive1259]':1,'Upper Gio [uppe1420]':1,'Vain Dan [vain1234]':1,'Wao Dan [waod1234]':1,'West Yacouba Dan [west2878]':1,'Yizue [yizu1234]':1)'Western Dan [west2877]':1)'Nuclear Dan [nucl1770][dnj]':1)'Dan [dann1241][daf]-l-':1",13061,safe
False,5,0,0,,144,5864,aso,dano1240,{},-5.92188,language,145.254,,Dano,"('Amaizuho [amai1247]':1,'Bohena [bohe1240]':1,'Kongi [kong1293]':1,'Lunube Mado [lunu1238]':1,'Upper Asaro [uppe1433]':1)'Dano [dano1240][aso]-l-':1",8396,safe
False,0,0,0,,336,9958,NOCODE_Daohua,daoh1239,{},30.0325,language,101.007222,,Daohua,'Daohua [daoh1239]-l-':1,12970,safe
False,0,0,0,,194,2608,dnd,daon1243,{},-3.31443,language,141.22,,Daonda,'Daonda [daon1243][dnd]-l-':1,4263,definitely endangered
False,0,0,0,,144,2343,daz,daoo1238,{},-3.28643,language,136.421,,Dao,'Dao [daoo1238][daz]-l-':1,3939,definitely endangered
False,0,0,0,,179,8742,dry,dara1250,{},27.8623,language,84.1357,,Darai,'Darai [dara1250][dry]-l-':1,11583,definitely endangered
True,0,0,0,,334,334,dat,dara1255,{},,language,,,Darang Deng,'Darang Deng [dara1255][dat]-l-':1,1244,safe
False,3,0,0,,244,917,djc,dard1243,{},12.1187,language,18.7996,,Dar Daju Daju,"('Bardangal [bard1256]':1,'Eref [eref1238]':1,'Gadjira [gadj1244]':1)'Dar Daju Daju [dard1243][djc]-l-':1",2763,safe
False,2,0,0,,244,2762,daj,darf1239,{},12.2598,language,25.3127,,Dar Fur Daju,"('Lagowa [lago1242]':1,'Nyala {Dar Fur Dajo} [nyal1253]':1)'Dar Fur Daju [darf1239][daj]-l-':1",4483,safe
False,11,0,0,,36,1990,dar,darg1241,{},42.4257,language,47.4388,,North-Central Dargwa,"('Megeb [mege1234]':1,('Akusha [akus1238]':1,'Cudaxar [cuda1238]':1,'Gapshin-Butrin [gaps1234]':1,'Kadarskij [kada1294]':1,'Mugin [mugi1235]':1,('Dejbuk [dejb1238]':1,'Xarbuk [xarb1238]':1)'Muirin [muir1238]':1,'Uraxa [urax1238]':1)'North Dargwa [nort3280]':1)'North-Central Dargwa [darg1241][dar]-l-':1",3573,vulnerable
False,2,0,0,,179,16735,prs,dari1249,{},31.0405,language,67.3593,,Dari,"('Nuclear Dari [nucl1275]':1,'Parsiwan [pars1250]':1)'Dari [dari1249][prs]-l-':1",18690,safe
False,0,0,0,,148,3983,drh,dark1243,{},50.623,language,99.4449,,Darkhat,'Darkhat [dark1243][drh]-l-':1,5992,vulnerable
False,0,0,0,,336,7101,dln,darl1242,{},23.992,language,91.3339,,Darlong,'Darlong [darl1242][dln]-l-':1,9696,safe
False,3,0,0,,269,960,drl,darl1243,{},-32.7021,language,142.695,,Paakantyi,"('Bagundji [bagu1250]':1,'Kula {Australia} [kula1275]':1,'Wiljakali [wilj1239]':1)'Paakantyi [darl1243][drl]-l-':1",2827,critically endangered
False,0,0,0,,336,12680,drd,darm1243,{},29.8629,language,80.5439,,Darma,'Darma [darm1243][drd]-l-':1,15457,definitely endangered
False,2,0,0,,207,6389,dro,daro1239,{},2.54435,language,111.536,,Daro-Matu Melanau,"('Daro Melanau [daro1240]':1,'Matu Melanau [matu1262]':1)'Daro-Matu Melanau [daro1239][dro]-l-':1",8980,vulnerable
False,2,0,0,,244,917,dau,dars1235,{},11.9861,language,22.2013,,Dar Sila Daju,"('Mongo {Daju} [mong1340]':1,'Sila {Daju} [sila1248]':1)'Dar Sila Daju [dars1235][dau]-l-':1",2761,safe
True,0,0,0,,334,334,drw,darw1234,{},38.3161,language,70.7643,,Darwazi,'Darwazi [darw1234][drw]-l-':1,1313,safe
False,4,0,0,,186,11735,dot,dass1243,{},9.9325,language,9.51838,,Dass,"('Dakshi [daks1242]':1,'Durr-Baraza [durr1240]':1,'Wandi [wand1279]':1,'Zumbul [zumb1241]':1)'Dass [dass1243][dot]-l-':1",14573,definitely endangered
False,4,0,0,,423,7541,tcc,dato1239,{},-4.4131,language,35.2321,,Barabayiiga-Gisamjanga,"('Bajuta of the Eyassi [baju1246]':1,'Barabayiiga [bara1363]':1,'Gidang''oodiga of Simhha [gida1248]':1,'Gisamjanga [gisa1238]':1)'Barabayiiga-Gisamjanga [dato1239][tcc]-l-':1",10156,safe
False,3,0,0,,148,148,dta,daur1238,{},48.0,language,124.0,,Dagur,"('Buteha [bute1242]':1,'Haila''er Dagur [hail1246]':1,'Qiqiha''er [qiqi1238]':1)'Dagur [daur1238][dta]-l-':1",727,definitely endangered
False,0,0,0,,207,6415,daw,dava1245,{},7.22613,language,126.458,,Davawenyo,'Davawenyo [dava1245][daw]-l-':1,9030,safe
False,0,0,0,,207,19114,dww,dawa1242,{},-10.1692,language,149.999,,Dawawa,'Dawawa [dawa1242][dww]-l-':1,20518,safe
False,0,0,0,,207,9122,ddw,dawe1237,{},-7.76324,language,130.06,,Dawera-Daweloor,'Dawera-Daweloor [dawe1237][ddw]-l-':1,12151,definitely endangered
False,0,0,0,,6,5252,dwr,dawr1236,{},6.95,language,37.0,,Dawro,'Dawro [dawr1236][dwr]-l-':1,7597,safe
False,0,0,0,,155,743,kwa,daww1239,{},-0.1177,language,-67.2934,,Dâw,'Dâw [daww1239][kwa]-l-':1,2473,definitely endangered
True,0,0,0,,334,334,yio,daya1245,{},,language,,,Dayao Yi,'Dayao Yi [daya1245][yio]-l-':1,1334,safe
False,2,0,0,,269,4535,dax,dayi1244,{},-13.1806,language,136.22,,Dayi,"('Dhalwangu [dhal1246]':1,'Djarrwark [djar1245]':1)'Dayi [dayi1244][dax]-l-':1",6705,critically endangered
False,4,0,0,,68,3754,dai,dayy1236,{},8.52612,language,17.5146,,Day,"('Bangoul [bang1342]':1,'Bouna [boun1242]':1,'Ngalo [ngal1295]':1,'Takawa-Béngoro [taka1262]':1)'Day [dayy1236][dai]-l-':1",5638,safe
False,2,0,0,,396,3271,dzg,daza1242,{},15.7358,language,15.8517,,Dazaga,"('Azzaga [azza1238]':1,'Nuclear Dazaga [nucl1450]':1)'Dazaga [daza1242][dzg]-l-':1",5102,safe
False,2,0,0,,128,658,dzd,daza1244,{},10.11845,language,10.48652,,Daza,"('Bara [bara1395]':1,'Fika [fika1238]':1)'Daza [daza1244][dzd]-l-':1",2278,safe
False,2,0,0,,179,11546,dcc,decc1239,{},18.5919,language,75.717,,Deccan,"('Bijapuri [bija1243]':1,'Kalvadi [kalv1238]':1)'Deccan [decc1239][dcc]-l-':1",14302,safe
False,2,0,0,,144,3929,ded,dedu1240,{},-6.38206,language,147.627,,Dedua,"('Dzeigoc [dzei1238]':1,'Fanic [fani1246]':1)'Dedua [dedu1240][ded]-l-':1",5882,safe
False,0,0,0,,369,369,afn,defa1248,{},4.58451,language,7.50186,,Defaka,'Defaka [defa1248][afn]-l-':1,1612,severely endangered
False,0,0,0,,68,5692,gbh,defi1235,{},6.40718,language,2.68609,,Defi Gbe,'Defi Gbe [defi1235][gbh]-l-':1,8260,safe
True,0,0,0,,334,334,dgu,dega1238,{},25.0461,language,86.7694,,Degaru,'Degaru [dega1238][dgu]-l-':1,1173,safe
False,0,0,0,,409,409,NOCODE_Degere,dege1245,{},,language,,,Degere,'Degere [dege1245]-l-':1,1795,safe
False,2,0,0,,68,10844,deg,dege1246,{},4.73373,language,6.80991,,Degema,"('Atala [atal1239]':1,'Usokun [usok1238]':1)'Degema [dege1246][deg]-l-':1",13724,safe
False,0,0,0,,144,3935,dge,dege1247,{},-5.70892,language,146.572,,Degenan,'Degenan [dege1247][dge]-l-':1,5909,safe
False,0,0,0,,257,4500,ing,dege1248,{},62.0697,language,-160.044,,Degexit'an,'Degexit''an [dege1248][ing]-l-':1,6626,severely endangered
False,3,0,0,,68,19611,mzw,degg1238,{},8.43846,language,-2.28724,,Deg,"('Boe [boee1238]':1,'Longoro [long1388]':1,'Mangum [mang1388]':1)'Deg [degg1238][mzw]-l-':1",20938,vulnerable
False,2,0,0,,207,9164,dhv,dehu1237,{},-20.8892,language,167.229,,Dehu,"('Losi [losi1239]':1,'Wete [wete1237]':1)'Dehu [dehu1237][dhv]-l-':1",12222,safe
False,0,0,0,,179,16735,deh,dehw1238,{},29.5205,language,66.5977,,Dehwari,'Dehwari [dehw1238][deh]-l-':1,18694,safe
False,0,0,0,,128,652,dek,dekk1240,{},11.0183,language,14.4833,,Dek,'Dek [dekk1240][dek]-l-':1,2267,safe
False,2,0,0,,207,12164,row,dela1251,{},-10.8469,language,122.852,,Dela-Oenale,"('Dela [dela1252]':1,'Oenale [oena1237]':1)'Dela-Oenale [dela1251][row]-l-':1",15006,vulnerable
False,0,0,0,,68,20942,ntr,delo1240,{},7.90997,language,0.59728,,Delo,'Delo [delo1240][ntr]-l-':1,21977,safe
False,0,0,0,,68,16291,dmx,dema1235,{},-15.6894,language,32.7731,,Dema,'Dema [dema1235][dmx]-l-':1,18328,safe
False,0,0,0,,147,147,dei,demi1242,{},-2.54564,language,136.694,,Demisa,'Demisa [demi1242][dei]-l-':1,722,definitely endangered
False,0,0,0,,,,dem,demm1245,{},-3.72183,language,137.632,,Dem,'Dem [demm1245][dem]-l-':1,424,definitely endangered
False,0,0,0,,45,45,dmy,demt1241,{},-2.38475,language,140.166,,Demta,'Demta [demt1241][dmy]-l-':1,502,severely endangered
False,0,0,0,,408,7481,NOCODE_Demushbo,demu1235,{},-4.837565,language,-70.873718,,Demushbo,'Demushbo [demu1235]-l-':1,10087,extinct
False,0,0,0,,68,13465,deq,dend1242,{},4.48146,language,22.566,,Dendi (Central African Republic),'Dendi {Central African Republic} [dend1242][deq]-l-':1,16073,safe
False,0,0,0,,22,1947,ddn,dend1243,{},11.6682,language,3.49109,,Dendi (Benin),'Dendi {Benin} [dend1243][ddn]-l-':1,3530,safe
False,0,0,0,,68,21151,dez,deng1250,{},-3.26337,language,21.4194,,Dengese,'Dengese [deng1250][dez]-l-':1,22091,safe
False,3,0,0,,207,12164,dnk,deng1253,{},-10.7866,language,122.946,,Dengka,"('Eastern Dengka [east2474]':1,'Lelain [lela1245]':1,'Western Dengka [west2546]':1)'Dengka [deng1253][dnk]-l-':1",15005,safe
False,4,0,0,,229,2745,dny,deni1241,{},-6.74962,language,-67.5029,,Deni,"(('Cuniuá [inau1238]':1,'Xeruã [bomf1238]':1)'Nuclear Deni [mamo1239]':1,'Western Jamamadi [paui1240]':1)'Deni [deni1241][dny]-l-':1",4462,definitely endangered
False,0,0,0,,186,18815,dbb,deno1239,{},10.63147,language,10.43937,,Deno,'Deno [deno1239][dbb]-l-':1,20327,safe
False,4,0,0,,68,10797,anv,deny1238,{},5.97237,language,9.39989,,Denya,"('Bajwo [bajw1238]':1,'Basho [bash1265]':1,'Bitieku [biti1245]':1,'Takamanda [taka1264]':1)'Denya [deny1238][anv]-l-':1",13643,vulnerable
False,0,0,0,,336,3103,der,deor1238,{},26.86152,language,93.70572,,Deori,'Deori [deor1238][der]-l-':1,4930,definitely endangered
False,5,0,0,,391,391,kbv,dera1245,{},-3.52309,language,140.947,,Dera (Indonesia),"('Duka-Ekor [duka1248]':1,'Lihen [lihe1238]':1,'Mengau [meng1271]':1,'North Kamberataro [nort2927]':1,'South Kamberataro [sout2947]':1)'Dera {Indonesia} [dera1245][kbv]-l-':1",1650,definitely endangered
False,3,0,0,,186,11761,kna,dera1248,{},10.072,language,12.0256,,Dera (Nigeria),"('Gasi [gasi1239]':1,'Shani [shan1290]':1,'Shellen [shel1247]':1)'Dera {Nigeria} [dera1248][kna]-l-':1",14609,safe
False,0,0,0,,361,10002,des,desa1247,{},0.58157,language,-69.4955,,Desano,'Desano [desa1247][des]-l-':1,13008,definitely endangered
True,0,0,0,,334,334,dso,desi1235,{},18.965,language,82.646,,Desiya,'Desiya [desi1235][dso]-l-':1,1294,safe
False,0,0,0,,68,5618,dee,dewo1238,{},6.56113,language,-10.9076,,Dewoin,'Dewoin [dewo1238][dee]-l-':1,8045,definitely endangered
False,0,0,0,,179,11611,def,dezf1238,{},32.374,language,48.907,,Dezfuli-Shushtari,'Dezfuli-Shushtari [dezf1238][def]-l-':1,14407,safe
False,0,0,0,,186,11684,dgh,dghw1239,{},11.05751,language,13.77847,,Dghwede,'Dghwede [dghw1239][dgh]-l-':1,14514,safe
False,0,0,0,,68,18330,dhs,dhai1238,{},-4.81209,language,38.818,,Dhaiso,'Dhaiso [dhai1238][dhs]-l-':1,19996,definitely endangered
False,0,0,0,,269,6729,dhl,dhal1245,{},-22.196,language,114.937,,Dhalandji,'Dhalandji [dhal1245][dhl]-l-':1,9382,critically endangered
False,0,0,0,,179,8671,dhn,dhan1264,{},20.7719,language,73.7418,,Dhanki,'Dhanki [dhan1264][dhn]-l-':1,11469,safe
False,0,0,0,,179,8742,dhw,dhan1265,{},27.548,language,85.0074,,Dhanwar (Nepal),'Dhanwar {Nepal} [dhan1265][dhw]-l-':1,11584,definitely endangered
True,0,0,0,,334,334,dha,dhan1267,{},23.0613,language,83.1644,,Dhanwar (India),'Dhanwar {India} [dhan1267][dha]-l-':1,1362,safe
False,6,0,0,,269,4535,dhg,dhan1270,{},-11.9493,language,135.752,,Dhangu,"('Dhangu-Djangu [dhan1271]':1,'Gaalpu [gaal1238]':1,'Golumala [golu1238]':1,'Ngaymil [ngay1242]':1,'Rirratjingu [rirr1238]':1,'Wangurri [wang1293]':1)'Dhangu [dhan1270][dhg]-l-':1",6704,severely endangered
False,0,0,0,,207,12181,nfa,dhao1237,{},-10.8098,language,122.658,,Dhao,'Dhao [dhao1237][nfa]-l-':1,15028,definitely endangered
False,0,0,0,,269,6725,dhr,dhar1247,{},-24.0601,language,114.847,,Dhargari,'Dhargari [dhar1247][dhr]-l-':1,9372,critically endangered
False,0,0,0,,269,966,xgm,dhar1248,{},-23.307,language,150.593,,Dharumbal,'Dharumbal [dhar1248][xgm]-l-':1,2838,extinct
False,5,0,0,,179,11471,mki,dhat1238,{},26.4156,language,70.7826,,Dhatki,"('Barage [bara1353]':1,'Central Dhatki [cent1979]':1,'Eastern Dhatki [east2310]':1,'Malhi [malh1242]':1,'Southern Dhatki [sout2654]':1)'Dhatki [dhat1238][mki]-l-':1",14165,safe
False,2,0,0,,336,1541,dhi,dhim1246,{},26.6283,language,88.3798,,Dhimal,"('Eastern Dhimal [east2362]':1,'Western Dhimal [west2036]':1)'Dhimal [dhim1246][dhi]-l-':1",3107,definitely endangered
False,0,0,0,,179,4112,div,dhiv1236,{},1.928498,language,73.54433,,Dhivehi,'Dhivehi [dhiv1236][div]-l-':1,6152,safe
False,0,0,0,,179,8668,dho,dhod1238,{},21.0656,language,73.2743,,Dhodia-Kukna,'Dhodia-Kukna [dhod1238][dho]-l-':1,11446,safe
False,0,0,0,,186,11818,adf,dhof1235,{},17.0796,language,54.4894,,Dhofari Arabic,'Dhofari Arabic [dhof1235][adf]-l-':1,14674,safe
False,0,0,0,,269,6653,NOCODE_Dhudhuroa,dhud1236,{},-36.95881441,language,147.0450379,,Dhudhuroa,'Dhudhuroa [dhud1236]-l-':1,9303,extinct
False,0,0,0,,179,11471,dhd,dhun1238,{},26.473,language,76.198,,Dhundari,'Dhundari [dhun1238][dhd]-l-':1,14174,safe
False,0,0,0,,269,9318,dhu,dhur1239,{},-35.412,language,150.134,,Dhurga,'Dhurga [dhur1239][dhu]-l-':1,12364,extinct
False,8,0,0,,269,9352,duj,dhuw1249,{},-12.7825,language,136.008,,Dhuwal,"('Datiwuy [dati1238]':1,'Dhuwaya [dhuw1250]':1,'Djapu [djap1238]':1,'Liyagalawumirr [liya1241]':1,'Liyagawumirr [liya1242]':1,'Marrakulu [marr1258]':1,'Marrangu [marr1259]':1,'Nuclear Dhuwal [nucl1333]':1)'Dhuwal [dhuw1249][duj]-l-':1",12383,definitely endangered
False,0,0,0,,426,1883,dia,diaa1238,{},-3.38837,language,142.248,,Alu-Sinagen,'Alu-Sinagen [diaa1238][dia]-l-':1,3452,definitely endangered
False,0,0,0,,207,14870,mbd,diba1242,{},7.85664,language,126.018,,Dibabawon Manobo,'Dibabawon Manobo [diba1242][mbd]-l-':1,17252,safe
False,0,0,0,,,,dby,dibi1240,{},-7.82096,language,142.779,,Dibiyaso,'Dibiyaso [dibi1240][dby]-l-':1,250,definitely endangered
False,3,0,0,,68,13603,bvx,dibo1245,{},1.07773,language,17.2305,,Dibole,"('Central Dibole [cent2035]':1,'Northern Dibole [nort2801]':1,'Southern Dibole [sout2816]':1)'Dibole [dibo1245][bvx]-l-':1",16248,definitely endangered
False,0,0,0,,68,13747,dio,dibo1247,{},9.0611,language,6.3731,,Dibo,'Dibo [dibo1247][dio]-l-':1,16400,safe
False,0,0,0,,207,4335,duy,dica1235,{},17.8846,language,121.606,,Dicamay Agta,'Dicamay Agta [dica1235][duy]-l-':1,6445,extinct
False,0,0,0,,168,6065,did,didi1258,{},4.21489,language,33.6869,,Didinga,'Didinga [didi1258][did]-l-':1,8559,safe
False,1,0,0,,36,5344,ddo,dido1241,{},42.2646,language,45.8096,,Tsez,('Sagadin [saga1261]':1)'Tsez [dido1241][ddo]-l-':1,7732,definitely endangered
False,0,0,0,,269,9385,dif,dier1241,{},-28.1667,language,138.0,,Dieri,'Dieri [dier1241][dif]-l-':1,12405,severely endangered
False,0,0,0,,336,1544,mhu,diga1241,{},28.4993,language,96.8803,,Tawra,'Tawra [diga1241][mhu]-l-':1,3116,definitely endangered
False,0,0,0,,68,22183,dig,digo1243,{},-4.62101,language,39.1752,,Digo,'Digo [digo1243][dig]-l-':1,22903,safe
False,9,0,0,,68,13493,dur,diii1241,{},7.77412,language,13.9884,,Dii,"('Boow [boow1238]':1,'Goom [goom1239]':1,'Home [home1245]':1,'Mambe'' [mamb1293]':1,'Mamna''a [mamn1243]':1,'Ngbang [ngba1279]':1,'Nyok [nyok1241]':1,'Sagzee [sagz1238]':1,'Vaazin [vaaz1238]':1)'Dii [diii1241][dur]-l-':1",16106,safe
False,2,0,0,,68,16030,cfa,diji1241,{},9.67567,language,11.5201,,Dijim-Bwilim,"('Bwilim [bwil1244]':1,'Dijim [diji1242]':1)'Dijim-Bwilim [diji1241][cfa]-l-':1",17957,safe
False,2,0,0,,217,6581,dil,dill1242,{},12.0347,language,29.6056,,Dilling,"('Debri [debr1242]':1,'Nuclear Dilling [nucl1344]':1)'Dilling [dill1242][dil]-l-':1",9268,definitely endangered
False,0,0,0,,409,409,NOCODE_Dima-Bottego,dima1246,{},,language,,,Dima-Bottego,'Dima-Bottego [dima1246]-l-':1,1744,safe
False,2,0,0,,336,7188,dis,dima1251,{},25.4198,language,93.1806,,Dimasa,"('Hariamba [hari1249]':1,'Nuclear Dimasa [nucl1318]':1)'Dimasa [dima1251][dis]-l-':1",9823,safe
False,0,0,0,,174,174,jma,dima1252,{},-9.70322,language,149.605,,Dima,'Dima [dima1252][jma]-l-':1,766,safe
False,0,0,0,,68,16219,dii,dimb1238,{},4.80551,language,10.9888,,Dimbong,'Dimbong [dimb1238][dii]-l-':1,18177,definitely endangered
False,0,0,0,,84,84,dim,dime1235,{},6.20951,language,36.3329,,Dime,'Dime [dime1235][dim]-l-':1,571,definitely endangered
False,0,0,0,,144,3912,dmc,dimi1244,{},-4.8296,language,145.676,,Dimir,'Dimir [dimi1244][dmc]-l-':1,5844,vulnerable
False,5,0,0,,179,14438,diq,diml1238,{},38.6147,language,39.6388,,Dimli,"('Dumbuli [dumb1240]':1,'Hazzu [hazz1238]':1,'Kori [kori1257]':1,'Motki [motk1236]':1,'Sivereki [sive1238]':1)'Dimli [diml1238][diq]-l-':1",16757,vulnerable
False,0,0,0,,68,16246,diz,ding1239,{},-4.44304,language,19.3881,,Ding,'Ding [ding1239][diz]-l-':1,18232,safe
False,4,0,0,,207,19112,ddi,diod1237,{},-9.38654,language,150.168,,Diodio,"('Awale [awal1237]':1,'Central Diodio [cent2065]':1,'Iauiaula [iaui1237]':1,'Utalo [utal1237]':1)'Diodio [diod1237][ddi]-l-':1",20515,safe
False,0,0,0,,269,9385,dit,dira1238,{},-28.7992,language,138.078,,Dirari,'Dirari [dira1238][dit]-l-':1,12406,severely endangered
False,0,0,0,,186,16939,gdl,dira1242,{},5.60452,language,37.4026,,Dirasha,'Dirasha [dira1242][gdl]-l-':1,18834,safe
False,0,0,0,,68,19918,diu,diri1252,{},-18.1681,language,20.6678,,Diriku,'Diriku [diri1252][diu]-l-':1,21174,safe
False,0,0,0,,68,13533,dir,diri1253,{},8.36,language,11.05,,Dirim,'Dirim [diri1253][dir]-l-':1,16177,vulnerable
False,0,0,0,,186,6278,dwa,diri1259,{},11.1701,language,9.32363,,Diri,'Diri [diri1259][dwa]-l-':1,8834,safe
False,0,0,0,,211,12316,dsi,disa1239,{},10.3218,language,19.2156,,Disa,'Disa [disa1239][dsi]-l-':1,15146,safe
False,2,0,0,,68,21963,tbz,dita1238,{},10.1614,language,1.18045,,Ditammari,"('Eastern Ditammari [east2394]':1,'Western Ditammari [west2460]':1)'Ditammari [dita1238][tbz]-l-':1",22762,safe
False,0,0,0,,321,3047,dtd,diti1235,{},48.67,language,-124.75,,Ditidaht,'Ditidaht [diti1235][dtd]-l-':1,4825,critically endangered
False,0,0,0,,144,5873,diy,diuw1238,{},-5.12627,language,139.455,,Diuwe,'Diuwe [diuw1238][diy]-l-':1,8412,definitely endangered
False,0,0,0,,53,10349,xtd,diux1235,{},17.3596,language,-97.3861,,Diuxi-Tilantongo Mixtec,'Diuxi-Tilantongo Mixtec [diux1235][xtd]-l-':1,13241,vulnerable
False,0,0,0,,207,20667,dix,dixo1238,{},-16.3267,language,167.516,,Dixon Reef,'Dixon Reef [dixo1238][dix]-l-':1,21814,severely endangered
False,0,0,0,,233,233,mdx,dizi1235,{},6.1405,language,35.5763,,Dizin,'Dizin [dizi1235][mdx]-l-':1,902,safe
False,2,0,0,,427,1887,djd,djam1255,{},-15.0558,language,130.06,,Jaminjung-Ngaliwurru,"('Jaminjung [jami1236]':1,'Ngaliwurru [ngal1294]':1)'Jaminjung-Ngaliwurru [djam1255][djd]-l-':1",3461,definitely endangered
False,0,0,0,,269,9351,djr,djam1256,{},-12.021,language,135.59,,Djambarrpuyngu,'Djambarrpuyngu [djam1256][djr]-l-':1,12381,definitely endangered
False,0,0,0,,269,2800,djf,djan1238,{},-16.91051,language,144.93245,,Djangun,'Djangun [djan1238][djf]-l-':1,4524,extinct
False,0,0,0,,171,762,djn,djau1244,{},-14.1361,language,133.002,,Jawoyn,'Jawoyn [djau1244][djn]-l-':1,2488,critically endangered
False,0,0,0,,62,2045,djw,djaw1238,{},-16.4163,language,123.186,,Djawi,'Djawi [djaw1238][djw]-l-':1,3626,critically endangered
False,0,0,0,,397,397,djj,djee1236,{},-12.0133,language,134.097,,Djeebbana,'Djeebbana [djee1236][djj]-l-':1,1661,definitely endangered
False,0,0,0,,385,1640,jbt,djeo1235,{},-12.038,language,-64.6694,,Djeoromitxí,'Djeoromitxí [djeo1235][jbt]-l-':1,3237,severely endangered
False,5,0,0,,68,5629,dyi,djim1235,{},8.36279,language,-4.45627,,Djimini Senoufo,"('Diamala [diam1238]':1,'Djafolo [djaf1238]':1,'Dofana [dofa1238]':1,'Foolo [fool1238]':1,'Singala [sing1265]':1)'Djimini Senoufo [djim1235][dyi]-l-':1",8066,safe
False,0,0,0,,427,427,jig,djin1251,{},-17.165,language,133.659,,Jingulu,'Jingulu [djin1251][jig]-l-':1,1888,severely endangered
False,3,0,0,,269,2805,djb,djin1252,{},-12.93,language,134.967,,Djinba,"('Dabi [dabi1239]':1,'Ganalbingu [gana1269]':1,'Mandjalpingu [mand1418]':1)'Djinba [djin1252][djb]-l-':1",4533,severely endangered
False,6,0,0,,269,2805,dji,djin1253,{},-12.462,language,134.82,,Djinang,"('Balurbi [balu1254]':1,'Djadiwitjibi [djad1244]':1,'Manyarring [many1257]':1,'Mildjingi [mild1238]':1,'Murrungun [murr1257]':1,'Wulaki [wula1244]':1)'Djinang [djin1253][dji]-l-':1",4534,definitely endangered
False,0,0,0,,269,6724,dze,djiw1241,{},-24.10724,language,116.98858,,Djiwarli,'Djiwarli [djiw1241][dze]-l-':1,9371,extinct
False,3,0,0,,207,12178,kvo,dobe1238,{},-6.32531,language,134.638,,Dobel,"('Northern Dobel [nort2862]':1,'Southeast Dobel [sout2888]':1,'Straits Dobel [stra1243]':1)'Dobel [dobe1238][kvo]-l-':1",15024,safe
False,5,0,0,,207,19111,dob,dobu1241,{},-9.63239,language,150.825,,Dobu,"('Central Dobu [cent2069]':1,'Galubwa [galu1239]':1,'Loboda [lobo1241]':1,'Sanaroa [sana1279]':1,'Ubuia [ubui1237]':1)'Dobu [dobu1241][dob]-l-':1",20511,safe
False,0,0,0,,68,20007,doe,doee1238,{},-6.25844,language,38.4902,,Doe,'Doe [doee1238][doe]-l-':1,21266,vulnerable
False,0,0,0,,207,20520,dgg,doga1238,{},-9.63698,language,149.841,,Doga,'Doga [doga1238][dgg]-l-':1,21663,definitely endangered
False,0,0,0,,144,11252,dgx,dogh1241,{},-9.13688,language,148.766,,Doghoro,'Doghoro [dogh1241][dgx]-l-':1,13961,safe
False,0,0,0,,68,10631,dgs,dogo1294,{},10.0489,language,-4.35805,,Dogoso,'Dogoso [dogo1294][dgs]-l-':1,13451,vulnerable
False,6,0,0,,68,13450,dos,dogo1295,{},10.1899,language,-4.1493,,Dogosé,"('Gbeyãse [gbey1245]':1,'Gbogorose [gbog1238]':1,'Klamaasise [klam1253]':1,'Lutise [luti1242]':1,'Mesise [mesi1242]':1,'Sukurase [suku1258]':1)'Dogosé [dogo1295][dos]-l-':1",16046,safe
False,5,0,0,,179,11439,dgo,dogr1250,{},32.5534,language,75.7111,,Dogri,"('Bhatbali [bhat1262]':1,'East Dogri [east2309]':1,'Kandiali [kand1292]':1,'North Dogri [nort1624]':1,'Nuclear Dogri [nucl1279]':1)'Dogri [dogr1250][dgo]-l-':1",14051,safe
False,0,0,0,,257,6639,dgr,dogr1252,{},62.3823,language,-114.193,,Dogrib,'Dogrib [dogr1252][dgr]-l-':1,9296,definitely endangered
